order_id,experiment,variant,enrolled_at
ORD-009623,exp2_reengage_nudge,control,2024-03-23T16:02:19
ORD-001296,exp2_reengage_nudge,variant_b,2024-06-04T06:17:42
ORD-008487,exp2_reengage_nudge,control,2024-01-17T23:14:30
ORD-002644,exp2_reengage_nudge,control,2024-05-06T22:03:21
ORD-009043,exp2_reengage_nudge,variant_b,2024-04-12T17:49:34
ORD-003333,exp2_reengage_nudge,variant_b,2024-06-11T11:15:29
ORD-003842,exp2_reengage_nudge,control,2024-02-22T04:59:58
ORD-001004,exp2_reengage_nudge,variant_b,2024-05-10T19:22:03
ORD-009381,exp2_reengage_nudge,variant_b,2024-06-18T03:33:32
ORD-006117,exp2_reengage_nudge,control,2024-06-09T11:08:46
ORD-003059,exp2_reengage_nudge,variant_b,2024-01-29T08:55:59
ORD-003074,exp2_reengage_nudge,variant_b,2024-06-28T07:36:27
ORD-009849,exp2_reengage_nudge,control,2024-05-18T08:24:41
ORD-005527,exp2_reengage_nudge,control,2024-01-13T09:21:58
ORD-006460,exp2_reengage_nudge,variant_b,2024-05-21T20:28:55
ORD-008451,exp2_reengage_nudge,variant_b,2024-01-19T12:58:49
ORD-006172,exp2_reengage_nudge,control,2024-04-20T23:44:45
ORD-009994,exp2_reengage_nudge,control,2024-05-15T07:50:55
ORD-005408,exp2_reengage_nudge,control,2024-04-15T00:44:44
ORD-005853,exp2_reengage_nudge,control,2024-03-19T23:43:09
ORD-003916,exp2_reengage_nudge,control,2024-06-03T22:42:19
ORD-005449,exp2_reengage_nudge,control,2024-01-24T08:40:58
ORD-005302,exp2_reengage_nudge,variant_b,2024-04-25T18:46:44
ORD-008124,exp2_reengage_nudge,variant_b,2024-01-04T04:41:22
ORD-007680,exp2_reengage_nudge,variant_b,2024-06-17T02:39:14
ORD-000609,exp2_reengage_nudge,control,2024-01-15T07:30:38
ORD-008416,exp2_reengage_nudge,control,2024-06-26T04:58:41
ORD-008079,exp2_reengage_nudge,control,2024-03-19T17:08:41
ORD-009431,exp2_reengage_nudge,control,2024-02-22T09:29:43
ORD-003048,exp2_reengage_nudge,variant_b,2024-06-23T07:32:10
ORD-002230,exp2_reengage_nudge,variant_b,2024-03-09T07:49:08
ORD-005371,exp2_reengage_nudge,control,2024-04-04T22:56:48
ORD-000751,exp2_reengage_nudge,control,2024-03-21T03:31:59
ORD-006455,exp2_reengage_nudge,variant_b,2024-01-02T12:10:31
ORD-005900,exp2_reengage_nudge,control,2024-02-19T16:20:08
ORD-005860,exp2_reengage_nudge,control,2024-05-13T23:44:03
ORD-000013,exp2_reengage_nudge,control,2024-04-04T02:23:08
ORD-003351,exp2_reengage_nudge,variant_b,2024-01-06T00:25:44
ORD-005520,exp2_reengage_nudge,control,2024-01-16T14:07:34
ORD-009775,exp2_reengage_nudge,variant_b,2024-05-02T13:25:51
ORD-005334,exp2_reengage_nudge,variant_b,2024-02-16T11:29:46
ORD-006415,exp2_reengage_nudge,variant_b,2024-05-16T23:21:10
ORD-000826,exp2_reengage_nudge,control,2024-04-19T23:24:57
ORD-000644,exp2_reengage_nudge,variant_b,2024-02-22T07:35:17
ORD-008640,exp2_reengage_nudge,variant_b,2024-05-31T03:26:16
ORD-002899,exp2_reengage_nudge,control,2024-05-01T13:57:37
ORD-003423,exp2_reengage_nudge,control,2024-03-27T21:10:29
ORD-003163,exp2_reengage_nudge,variant_b,2024-02-21T13:21:19
ORD-000041,exp2_reengage_nudge,variant_b,2024-03-25T13:55:27
ORD-008461,exp2_reengage_nudge,variant_b,2024-06-01T14:19:03
ORD-001809,exp2_reengage_nudge,control,2024-03-21T05:18:34
ORD-002934,exp2_reengage_nudge,variant_b,2024-01-03T12:26:00
ORD-003548,exp2_reengage_nudge,variant_b,2024-02-12T01:24:35
ORD-007382,exp2_reengage_nudge,variant_b,2024-06-20T06:41:58
ORD-007301,exp2_reengage_nudge,variant_b,2024-05-27T14:58:42
ORD-009536,exp2_reengage_nudge,control,2024-02-23T22:31:54
ORD-006078,exp2_reengage_nudge,control,2024-04-04T00:08:52
ORD-005908,exp2_reengage_nudge,control,2024-04-04T04:04:12
ORD-000608,exp2_reengage_nudge,variant_b,2024-05-06T09:44:16
ORD-008951,exp2_reengage_nudge,control,2024-01-17T07:27:25
ORD-005852,exp2_reengage_nudge,control,2024-02-28T20:27:04
ORD-003602,exp2_reengage_nudge,variant_b,2024-04-28T16:27:29
ORD-002446,exp2_reengage_nudge,control,2024-06-18T02:44:59
ORD-008594,exp2_reengage_nudge,control,2024-03-26T03:58:09
ORD-007185,exp2_reengage_nudge,variant_b,2024-03-25T18:39:37
ORD-006023,exp2_reengage_nudge,variant_b,2024-02-20T16:30:48
ORD-001844,exp2_reengage_nudge,variant_b,2024-06-14T00:24:01
ORD-004111,exp2_reengage_nudge,control,2024-01-08T07:23:31
ORD-007650,exp2_reengage_nudge,variant_b,2024-05-12T10:15:09
ORD-000469,exp2_reengage_nudge,variant_b,2024-06-07T00:17:42
ORD-008533,exp2_reengage_nudge,control,2024-05-18T01:31:48
ORD-008304,exp2_reengage_nudge,variant_b,2024-05-01T04:36:10
ORD-000773,exp2_reengage_nudge,variant_b,2024-02-24T04:45:26
ORD-002131,exp2_reengage_nudge,control,2024-06-27T06:21:02
ORD-001466,exp2_reengage_nudge,variant_b,2024-01-01T19:13:38
ORD-002233,exp2_reengage_nudge,variant_b,2024-04-01T14:31:30
ORD-001307,exp2_reengage_nudge,control,2024-02-01T19:19:05
ORD-003590,exp2_reengage_nudge,variant_b,2024-06-28T18:31:02
ORD-009162,exp2_reengage_nudge,control,2024-05-14T06:37:56
ORD-002710,exp2_reengage_nudge,control,2024-03-16T23:18:08
ORD-007498,exp2_reengage_nudge,control,2024-02-11T08:51:44
ORD-005740,exp2_reengage_nudge,variant_b,2024-02-18T07:12:22
ORD-006629,exp2_reengage_nudge,variant_b,2024-06-10T23:33:56
ORD-005305,exp2_reengage_nudge,variant_b,2024-02-06T05:29:26
ORD-000304,exp2_reengage_nudge,variant_b,2024-05-12T02:53:14
ORD-004288,exp2_reengage_nudge,control,2024-02-29T05:58:05
ORD-008404,exp2_reengage_nudge,variant_b,2024-05-30T08:56:13
ORD-000201,exp2_reengage_nudge,variant_b,2024-03-28T07:54:39
ORD-007552,exp2_reengage_nudge,control,2024-01-17T06:14:47
ORD-002749,exp2_reengage_nudge,variant_b,2024-01-26T19:58:31
ORD-001224,exp2_reengage_nudge,control,2024-06-11T10:01:57
ORD-003241,exp2_reengage_nudge,variant_b,2024-06-28T13:28:44
ORD-006208,exp2_reengage_nudge,variant_b,2024-04-28T16:35:11
ORD-006374,exp2_reengage_nudge,control,2024-01-29T23:15:08
ORD-007217,exp2_reengage_nudge,control,2024-03-10T01:25:56
ORD-007078,exp2_reengage_nudge,variant_b,2024-02-08T22:19:23
ORD-000068,exp2_reengage_nudge,control,2024-05-08T09:20:10
ORD-008184,exp2_reengage_nudge,control,2024-05-11T23:03:05
ORD-005974,exp2_reengage_nudge,variant_b,2024-02-28T12:40:52
ORD-000951,exp2_reengage_nudge,control,2024-05-02T04:07:04
ORD-003433,exp2_reengage_nudge,variant_b,2024-01-18T09:49:15
ORD-007441,exp2_reengage_nudge,variant_b,2024-05-06T13:40:04
ORD-001986,exp2_reengage_nudge,variant_b,2024-05-13T08:33:46
ORD-005909,exp2_reengage_nudge,variant_b,2024-01-04T14:05:10
ORD-006581,exp2_reengage_nudge,control,2024-01-06T04:56:23
ORD-007221,exp2_reengage_nudge,variant_b,2024-02-28T13:11:43
ORD-002686,exp2_reengage_nudge,variant_b,2024-05-02T02:00:52
ORD-006816,exp2_reengage_nudge,control,2024-03-20T10:32:31
ORD-006227,exp2_reengage_nudge,variant_b,2024-03-20T03:42:06
ORD-005758,exp2_reengage_nudge,control,2024-04-21T17:56:53
ORD-002465,exp2_reengage_nudge,control,2024-02-20T08:40:39
ORD-000460,exp2_reengage_nudge,variant_b,2024-01-09T16:14:17
ORD-003065,exp2_reengage_nudge,control,2024-04-03T02:00:23
ORD-003201,exp2_reengage_nudge,variant_b,2024-06-12T07:54:34
ORD-009745,exp2_reengage_nudge,variant_b,2024-05-09T18:44:34
ORD-005206,exp2_reengage_nudge,variant_b,2024-05-26T00:48:37
ORD-002164,exp2_reengage_nudge,control,2024-02-12T16:45:13
ORD-004655,exp2_reengage_nudge,variant_b,2024-01-02T23:40:23
ORD-009740,exp2_reengage_nudge,control,2024-03-29T08:16:22
ORD-009437,exp2_reengage_nudge,control,2024-04-27T12:29:43
ORD-009447,exp2_reengage_nudge,variant_b,2024-05-27T12:26:19
ORD-001328,exp2_reengage_nudge,variant_b,2024-04-13T18:34:45
ORD-006766,exp2_reengage_nudge,control,2024-04-26T16:44:25
ORD-004146,exp2_reengage_nudge,control,2024-01-31T14:20:08
ORD-004527,exp2_reengage_nudge,control,2024-04-27T09:38:45
ORD-008350,exp2_reengage_nudge,control,2024-06-11T09:30:42
ORD-009907,exp2_reengage_nudge,control,2024-05-14T20:46:04
ORD-001715,exp2_reengage_nudge,variant_b,2024-05-19T04:23:59
ORD-004953,exp2_reengage_nudge,control,2024-01-10T13:10:36
ORD-006416,exp2_reengage_nudge,control,2024-06-19T07:50:24
ORD-003555,exp2_reengage_nudge,control,2024-04-27T11:50:19
ORD-005205,exp2_reengage_nudge,variant_b,2024-04-01T08:10:16
ORD-000501,exp2_reengage_nudge,variant_b,2024-06-22T15:03:45
ORD-009713,exp2_reengage_nudge,variant_b,2024-05-24T12:19:42
ORD-001090,exp2_reengage_nudge,control,2024-03-23T22:12:50
ORD-001530,exp2_reengage_nudge,variant_b,2024-03-26T06:23:37
ORD-002460,exp2_reengage_nudge,variant_b,2024-02-12T05:44:38
ORD-003541,exp2_reengage_nudge,control,2024-03-16T00:11:27
ORD-000785,exp2_reengage_nudge,variant_b,2024-06-08T15:18:21
ORD-002771,exp2_reengage_nudge,variant_b,2024-03-24T15:48:48
ORD-005548,exp2_reengage_nudge,control,2024-01-06T16:32:27
ORD-004025,exp2_reengage_nudge,variant_b,2024-03-21T16:09:56
ORD-006874,exp2_reengage_nudge,variant_b,2024-06-09T01:23:57
ORD-000128,exp2_reengage_nudge,control,2024-06-13T05:27:17
ORD-000020,exp2_reengage_nudge,control,2024-06-14T17:21:20
ORD-003789,exp2_reengage_nudge,variant_b,2024-02-25T09:09:38
ORD-007775,exp2_reengage_nudge,variant_b,2024-05-09T16:54:27
ORD-009112,exp2_reengage_nudge,variant_b,2024-03-15T21:46:25
ORD-007203,exp2_reengage_nudge,control,2024-05-23T01:05:17
ORD-004500,exp2_reengage_nudge,control,2024-06-01T16:25:54
ORD-008323,exp2_reengage_nudge,variant_b,2024-03-29T14:35:02
ORD-003674,exp2_reengage_nudge,variant_b,2024-05-15T19:48:00
ORD-004987,exp2_reengage_nudge,control,2024-02-07T01:42:22
ORD-009507,exp2_reengage_nudge,control,2024-03-23T12:31:53
ORD-001942,exp2_reengage_nudge,control,2024-04-12T16:40:33
ORD-000397,exp2_reengage_nudge,control,2024-04-22T11:00:05
ORD-002559,exp2_reengage_nudge,control,2024-05-20T04:58:46
ORD-005543,exp2_reengage_nudge,control,2024-02-08T13:40:02
ORD-005831,exp2_reengage_nudge,control,2024-04-13T19:00:18
ORD-002870,exp2_reengage_nudge,variant_b,2024-04-17T06:00:12
ORD-009828,exp2_reengage_nudge,variant_b,2024-02-13T17:09:31
ORD-006994,exp2_reengage_nudge,control,2024-06-11T15:53:54
ORD-005707,exp2_reengage_nudge,control,2024-06-06T10:24:28
ORD-004569,exp2_reengage_nudge,control,2024-02-07T16:49:34
ORD-009361,exp2_reengage_nudge,control,2024-03-28T19:59:59
ORD-009612,exp2_reengage_nudge,variant_b,2024-04-10T07:26:59
ORD-004142,exp2_reengage_nudge,control,2024-02-20T16:46:27
ORD-003319,exp2_reengage_nudge,control,2024-01-06T05:21:36
ORD-002321,exp2_reengage_nudge,variant_b,2024-02-07T20:52:32
ORD-008798,exp2_reengage_nudge,control,2024-03-19T02:47:40
ORD-004774,exp2_reengage_nudge,variant_b,2024-04-15T20:11:13
ORD-005727,exp2_reengage_nudge,control,2024-05-01T09:14:07
ORD-007087,exp2_reengage_nudge,variant_b,2024-03-29T04:40:33
ORD-006545,exp2_reengage_nudge,control,2024-03-16T04:26:53
ORD-000288,exp2_reengage_nudge,control,2024-04-06T17:01:32
ORD-000569,exp2_reengage_nudge,variant_b,2024-06-10T05:48:55
ORD-001884,exp2_reengage_nudge,variant_b,2024-05-31T23:48:10
ORD-000459,exp2_reengage_nudge,variant_b,2024-05-20T04:44:08
ORD-009343,exp2_reengage_nudge,control,2024-06-04T22:39:07
ORD-007757,exp2_reengage_nudge,control,2024-05-09T23:02:44
ORD-003270,exp2_reengage_nudge,variant_b,2024-05-02T11:55:20
ORD-007350,exp2_reengage_nudge,control,2024-06-17T00:41:12
ORD-001189,exp2_reengage_nudge,control,2024-05-07T12:00:12
ORD-003279,exp2_reengage_nudge,control,2024-03-19T17:58:35
ORD-000596,exp2_reengage_nudge,control,2024-06-02T18:15:13
ORD-002512,exp2_reengage_nudge,control,2024-03-06T12:41:08
ORD-002543,exp2_reengage_nudge,control,2024-04-07T12:54:33
ORD-009375,exp2_reengage_nudge,control,2024-04-27T10:47:46
ORD-003196,exp2_reengage_nudge,control,2024-02-24T20:25:48
ORD-008530,exp2_reengage_nudge,control,2024-01-13T08:33:05
ORD-002799,exp2_reengage_nudge,variant_b,2024-06-26T01:36:30
ORD-006686,exp2_reengage_nudge,variant_b,2024-02-01T20:24:52
ORD-001325,exp2_reengage_nudge,variant_b,2024-05-28T19:52:50
ORD-008211,exp2_reengage_nudge,control,2024-04-22T15:01:19
ORD-000948,exp2_reengage_nudge,variant_b,2024-05-29T18:10:13
ORD-001900,exp2_reengage_nudge,control,2024-06-05T23:10:10
ORD-003941,exp2_reengage_nudge,variant_b,2024-05-16T09:41:03
ORD-000986,exp2_reengage_nudge,control,2024-03-04T00:59:52
ORD-001678,exp2_reengage_nudge,variant_b,2024-05-18T23:10:12
ORD-002051,exp2_reengage_nudge,variant_b,2024-01-08T10:24:31
ORD-001651,exp2_reengage_nudge,variant_b,2024-05-07T16:59:45
ORD-002692,exp2_reengage_nudge,variant_b,2024-01-13T06:09:00
ORD-005218,exp2_reengage_nudge,control,2024-03-07T21:21:32
ORD-008910,exp2_reengage_nudge,control,2024-03-24T19:23:50
ORD-000264,exp2_reengage_nudge,variant_b,2024-04-06T21:42:48
ORD-001814,exp2_reengage_nudge,control,2024-06-01T09:43:18
ORD-007254,exp2_reengage_nudge,variant_b,2024-04-21T22:51:50
ORD-004331,exp2_reengage_nudge,control,2024-06-09T07:06:03
ORD-007197,exp2_reengage_nudge,control,2024-03-08T07:35:53
ORD-005991,exp2_reengage_nudge,control,2024-01-22T07:54:02
ORD-009436,exp2_reengage_nudge,variant_b,2024-06-26T20:04:07
ORD-008482,exp2_reengage_nudge,control,2024-05-24T21:58:26
ORD-004995,exp2_reengage_nudge,control,2024-01-03T18:12:17
ORD-000295,exp2_reengage_nudge,variant_b,2024-04-22T04:13:00
ORD-007695,exp2_reengage_nudge,control,2024-06-23T04:34:21
ORD-007866,exp2_reengage_nudge,variant_b,2024-06-18T00:31:09
ORD-001021,exp2_reengage_nudge,control,2024-03-14T03:06:51
ORD-007798,exp2_reengage_nudge,control,2024-04-20T11:10:46
ORD-005179,exp2_reengage_nudge,control,2024-01-23T16:03:54
ORD-001013,exp2_reengage_nudge,control,2024-03-08T21:47:47
ORD-009122,exp2_reengage_nudge,control,2024-02-14T22:34:52
ORD-009917,exp2_reengage_nudge,variant_b,2024-04-20T21:32:02
ORD-006894,exp2_reengage_nudge,variant_b,2024-01-01T23:42:49
ORD-000937,exp2_reengage_nudge,variant_b,2024-05-18T19:51:08
ORD-005141,exp2_reengage_nudge,control,2024-06-17T15:45:13
ORD-001729,exp2_reengage_nudge,variant_b,2024-03-07T17:33:39
ORD-007387,exp2_reengage_nudge,control,2024-01-12T17:41:10
ORD-003385,exp2_reengage_nudge,control,2024-03-31T10:14:19
ORD-006967,exp2_reengage_nudge,control,2024-06-19T04:31:09
ORD-004397,exp2_reengage_nudge,variant_b,2024-01-23T12:52:30
ORD-008488,exp2_reengage_nudge,variant_b,2024-04-04T15:31:18
ORD-008962,exp2_reengage_nudge,control,2024-05-05T02:56:19
ORD-002317,exp2_reengage_nudge,variant_b,2024-03-15T00:00:23
ORD-005287,exp2_reengage_nudge,control,2024-02-01T23:42:24
ORD-008338,exp2_reengage_nudge,variant_b,2024-04-16T07:14:22
ORD-001547,exp2_reengage_nudge,control,2024-04-09T08:33:45
ORD-007662,exp2_reengage_nudge,control,2024-06-28T20:52:51
ORD-006131,exp2_reengage_nudge,control,2024-06-29T23:27:19
ORD-000709,exp2_reengage_nudge,variant_b,2024-03-29T16:36:54
ORD-003085,exp2_reengage_nudge,control,2024-01-23T18:14:30
ORD-002156,exp2_reengage_nudge,control,2024-01-23T23:26:24
ORD-008484,exp2_reengage_nudge,variant_b,2024-06-01T11:13:24
ORD-007302,exp2_reengage_nudge,control,2024-02-22T22:36:36
ORD-002196,exp2_reengage_nudge,control,2024-03-18T12:00:15
ORD-004275,exp2_reengage_nudge,control,2024-05-13T03:03:09
ORD-000929,exp2_reengage_nudge,control,2024-01-27T05:40:51
ORD-004096,exp2_reengage_nudge,variant_b,2024-05-15T01:02:43
ORD-000968,exp2_reengage_nudge,control,2024-03-03T06:32:34
ORD-003271,exp2_reengage_nudge,variant_b,2024-02-02T21:19:10
ORD-000183,exp2_reengage_nudge,variant_b,2024-04-13T10:00:49
ORD-001177,exp2_reengage_nudge,variant_b,2024-01-11T13:10:35
ORD-000046,exp2_reengage_nudge,variant_b,2024-05-16T03:45:11
ORD-005551,exp2_reengage_nudge,variant_b,2024-05-29T19:14:02
ORD-001197,exp2_reengage_nudge,control,2024-02-04T15:36:02
ORD-004690,exp2_reengage_nudge,control,2024-05-16T00:09:22
ORD-005186,exp2_reengage_nudge,control,2024-02-04T10:29:47
ORD-003192,exp2_reengage_nudge,variant_b,2024-02-27T00:31:24
ORD-005532,exp2_reengage_nudge,variant_b,2024-01-04T20:20:06
ORD-006274,exp2_reengage_nudge,control,2024-01-07T12:47:57
ORD-007400,exp2_reengage_nudge,control,2024-03-07T08:21:22
ORD-008861,exp2_reengage_nudge,variant_b,2024-06-15T21:13:59
ORD-000513,exp2_reengage_nudge,control,2024-01-14T06:49:16
ORD-001706,exp2_reengage_nudge,control,2024-05-04T01:58:16
ORD-002576,exp2_reengage_nudge,control,2024-02-26T18:22:11
ORD-008573,exp2_reengage_nudge,control,2024-03-16T11:17:46
ORD-005673,exp2_reengage_nudge,control,2024-05-24T15:14:09
ORD-001406,exp2_reengage_nudge,variant_b,2024-02-04T04:09:02
ORD-008361,exp2_reengage_nudge,control,2024-02-04T15:37:38
ORD-004900,exp2_reengage_nudge,variant_b,2024-01-09T06:20:40
ORD-002417,exp2_reengage_nudge,variant_b,2024-02-08T16:39:16
ORD-005027,exp2_reengage_nudge,variant_b,2024-04-09T12:41:47
ORD-008577,exp2_reengage_nudge,variant_b,2024-06-27T14:56:21
ORD-003172,exp2_reengage_nudge,variant_b,2024-01-21T16:18:39
ORD-000136,exp2_reengage_nudge,control,2024-05-10T04:41:32
ORD-002632,exp2_reengage_nudge,variant_b,2024-02-19T14:03:12
ORD-003569,exp2_reengage_nudge,control,2024-02-09T15:08:03
ORD-003161,exp2_reengage_nudge,control,2024-03-23T21:33:06
ORD-002913,exp2_reengage_nudge,control,2024-02-24T15:38:52
ORD-007642,exp2_reengage_nudge,control,2024-05-12T13:56:49
ORD-007959,exp2_reengage_nudge,variant_b,2024-01-12T15:59:00
ORD-005149,exp2_reengage_nudge,control,2024-06-28T16:29:17
ORD-007884,exp2_reengage_nudge,control,2024-04-18T13:44:47
ORD-007776,exp2_reengage_nudge,control,2024-01-17T08:45:13
ORD-002274,exp2_reengage_nudge,control,2024-03-08T21:34:06
ORD-002458,exp2_reengage_nudge,variant_b,2024-02-05T10:30:58
ORD-008956,exp2_reengage_nudge,variant_b,2024-05-31T16:22:40
ORD-000213,exp2_reengage_nudge,variant_b,2024-01-19T03:31:20
ORD-001553,exp2_reengage_nudge,variant_b,2024-02-15T20:17:35
ORD-002198,exp2_reengage_nudge,control,2024-06-05T04:41:01
ORD-007171,exp2_reengage_nudge,control,2024-06-05T08:00:39
ORD-005054,exp2_reengage_nudge,control,2024-01-07T01:04:00
ORD-006549,exp2_reengage_nudge,variant_b,2024-01-26T22:19:24
ORD-001402,exp2_reengage_nudge,variant_b,2024-05-13T08:58:33
ORD-009267,exp2_reengage_nudge,variant_b,2024-04-01T05:35:03
ORD-005905,exp2_reengage_nudge,variant_b,2024-05-19T05:00:55
ORD-003462,exp2_reengage_nudge,variant_b,2024-01-15T04:57:48
ORD-002250,exp2_reengage_nudge,variant_b,2024-04-30T02:19:13
ORD-003033,exp2_reengage_nudge,control,2024-02-18T23:08:02
ORD-002940,exp2_reengage_nudge,variant_b,2024-03-03T11:50:57
ORD-000842,exp2_reengage_nudge,variant_b,2024-01-08T14:38:33
ORD-002442,exp2_reengage_nudge,variant_b,2024-04-21T02:33:22
ORD-000354,exp2_reengage_nudge,control,2024-06-04T17:34:03
ORD-005735,exp2_reengage_nudge,control,2024-01-26T22:23:30
ORD-001591,exp2_reengage_nudge,variant_b,2024-04-08T18:20:48
ORD-002744,exp2_reengage_nudge,variant_b,2024-02-21T09:30:00
ORD-007334,exp2_reengage_nudge,variant_b,2024-01-22T11:42:37
ORD-003167,exp2_reengage_nudge,variant_b,2024-06-21T15:50:02
ORD-004589,exp2_reengage_nudge,control,2024-06-08T06:42:07
ORD-003927,exp2_reengage_nudge,control,2024-02-12T23:42:43
ORD-003906,exp2_reengage_nudge,variant_b,2024-01-20T08:46:29
ORD-000189,exp2_reengage_nudge,variant_b,2024-03-18T18:13:53
ORD-001416,exp2_reengage_nudge,variant_b,2024-04-02T04:58:50
ORD-007235,exp2_reengage_nudge,control,2024-04-13T08:40:41
ORD-009531,exp2_reengage_nudge,variant_b,2024-02-06T11:48:32
ORD-006048,exp2_reengage_nudge,control,2024-04-16T21:03:49
ORD-003114,exp2_reengage_nudge,variant_b,2024-03-28T19:37:05
ORD-003486,exp2_reengage_nudge,variant_b,2024-04-14T03:04:41
ORD-007176,exp2_reengage_nudge,variant_b,2024-05-27T04:49:55
ORD-004733,exp2_reengage_nudge,control,2024-01-04T20:08:52
ORD-002448,exp2_reengage_nudge,variant_b,2024-02-23T21:08:31
ORD-004149,exp2_reengage_nudge,variant_b,2024-04-07T22:50:09
ORD-001355,exp2_reengage_nudge,variant_b,2024-02-13T20:38:47
ORD-009314,exp2_reengage_nudge,variant_b,2024-06-15T20:22:15
ORD-005805,exp2_reengage_nudge,variant_b,2024-05-26T07:23:53
ORD-001348,exp2_reengage_nudge,variant_b,2024-06-24T02:02:29
ORD-000824,exp2_reengage_nudge,variant_b,2024-06-13T15:52:54
ORD-008159,exp2_reengage_nudge,variant_b,2024-05-08T05:11:59
ORD-003101,exp2_reengage_nudge,control,2024-04-15T04:33:27
ORD-008170,exp2_reengage_nudge,variant_b,2024-04-19T13:14:46
ORD-008663,exp2_reengage_nudge,variant_b,2024-01-28T04:56:06
ORD-007335,exp2_reengage_nudge,control,2024-01-06T01:29:31
ORD-005537,exp2_reengage_nudge,variant_b,2024-05-08T19:24:47
ORD-003036,exp2_reengage_nudge,control,2024-02-12T01:13:15
ORD-007094,exp2_reengage_nudge,variant_b,2024-05-29T04:10:05
ORD-004341,exp2_reengage_nudge,variant_b,2024-04-25T01:12:10
ORD-004853,exp2_reengage_nudge,variant_b,2024-01-07T00:22:42
ORD-000090,exp2_reengage_nudge,variant_b,2024-05-24T21:58:31
ORD-006646,exp2_reengage_nudge,control,2024-05-05T02:43:59
ORD-000433,exp2_reengage_nudge,control,2024-04-04T00:40:53
ORD-000715,exp2_reengage_nudge,control,2024-03-18T17:18:04
ORD-002767,exp2_reengage_nudge,variant_b,2024-01-05T07:03:51
ORD-000739,exp2_reengage_nudge,control,2024-04-16T08:25:23
ORD-003665,exp2_reengage_nudge,control,2024-03-30T16:49:30
